A3301	184	4.53283155283916	0.27895216579629206	0.16123577045586732
A0201	1181	4.742624881768609	0.35437928934027096	0.15114507329884716
A0203	639	4.384372926268005	0.3567661514491745	0.16790310313668377
A0206	514	4.280222931684366	0.3212191517507646	0.1667178969281103
A0301	517	4.448145900433608	0.24886532638853684	0.1478474496560525
A0101	103	5.698853333544801	0.17793336390049702	0.09540209414857496
A0202	650	4.290632089629229	0.3731155381534479	0.18315865224503178
A2902	68	12.932525745599367	0.27684920825221027	0.18037620514187788
A3002	29	6.568890097028605	0.4657424107538156	0.2441739974912797
A3001	77	4.2713456949176205	0.2452564536642853	0.14739303277387805
A1101	695	4.40594572516444	0.2843857250368708	0.15186286018753764
A2402	99	7.464265489167864	0.4342023346170624	0.22221932525170393
A2601	53	4.993647327162056	0.20632469807773768	0.11517128331921016
A2403	29	5.192723674126353	0.327732486110592	0.18331559663101543
A2301	49	13.692138045999158	0.37026377766806606	0.2183375576450356
A6801	498	4.8484588469587635	0.38431834899080775	0.1841498575667019
B4501	49	29.770722236755603	0.2550243607814227	0.14281045898628425
B0702	208	5.545980992397034	0.2738772323087862	0.12774734943981078
B5401	81	8.17708328100942	0.3529094736426112	0.17388441008410477
A6802	397	4.106730652157596	0.3582382337157861	0.1758863751539799
B4001	40	4.463476442484271	0.1703858125212594	0.09000529949300777
B1501	179	4.152843649897149	0.22787568484347845	0.11450374809723579
B5301	106	8.72774354468595	0.33641321458399154	0.2208055557718615
B4403	34	25.079743902431254	0.26992411631880914	0.14779064510586884
B4402	44	27.25741508345517	0.24465764910961216	0.15794935971221855
A3101	427	4.049173063592016	0.32604413640366303	0.15164186369813756
B4002	39	25.013586507757825	0.28650315705689217	0.15100440485641425
A6901	86	3.9299793284744102	0.26861973318047355	0.1300206133733995
B0801	21	5.691945112104417	0.1735524067142199	0.07907566123692905
B5801	104	5.563741364112368	0.22485843288035412	0.09894366814226338
B3501	211	5.098263531601448	0.3938125240282151	0.1852509399091836
B5101	85	8.751345300506665	0.3768880121239811	0.20570895807208442
B2705	56	4.351363808188731	0.1691910768040713	0.08110515487712804
B1801	47	26.259947645090723	0.3309768236400081	0.15348846976924613
B5701	11	20.758060530263062	0.24530396723174933	0.18727514099469644
